node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
2400,24,-96.7492203,43.502883,24,,,
1401,14,-96.750761,43.5293046,14,,,
1107,11,-96.746606,43.5439884,11,,,
1402,14,-96.750935,43.5290415,14,,,
1501,15,-96.7316011,43.5291355,15,,,
1403,14,-96.7512994,43.529232,14,,,
2300,23,-96.7511696,43.514928,23,,,
1502,15,-96.7312388,43.529472,15,,,
1007,10,-96.7311732,43.545198,10,,,
1503,15,-96.731604,43.5296655,15,,,
1404,14,-96.7509379,43.5295715,14,,,
1504,15,-96.7314021,43.5291369,15,,,
1900,19,-96.711413,43.5293251,19,,,
1505,15,-96.7317667,43.5293239,15,,,
2200,22,-96.7315073,43.514925,22,,,
1602,16,-96.711117,43.5468161,16,,,
807,8,-96.7111171,43.562252,8,,,
1603,16,-96.7114996,43.5470008,16,,,
1008,10,-96.7313585,43.5455422,10,,,
1604,16,-96.711647,43.5466719,16,,,
1701,17,-96.711647,43.541352,17,,,
1605,16,-96.711283,43.546479,16,,,
1801,18,-96.694177,43.546479,18,,,
1702,17,-96.7114256,43.541559,17,,,
1009,10,-96.7312905,43.545512,10,,,
1703,17,-96.711117,43.541352,17,,,
1606,16,-96.711117,43.546672,16,,,
1704,17,-96.7116466,43.541207,17,,,
1901,19,-96.7115813,43.529662,19,,,
1802,18,-96.6938113,43.546805,18,,,
703,7,-96.6931608,43.5637609,7,,,
1803,18,-96.6941771,43.547008,18,,,
1607,16,-96.7112829,43.547008,16,,,
1804,18,-96.6943475,43.546803,18,,,
2000,20,-96.7113816,43.5155269,20,,,
1902,19,-96.711418,43.5298551,19,,,
1506,15,-96.731407,43.5296669,15,,,
1903,19,-96.7110514,43.529665,19,,,
1705,17,-96.7111166,43.5412099,17,,,
1904,19,-96.7115803,43.5295169,19,,,
2001,20,-96.7114507,43.515403,20,,,
2002,20,-96.7109165,43.5152739,20,,,
1805,18,-96.6938826,43.54655,18,,,
2003,20,-96.7109206,43.515408,20,,,
1905,19,-96.7110504,43.529522,19,,,
2004,20,-96.7113418,43.515568,20,,,
2100,21,-96.7309482,43.510765,21,,,
2005,20,-96.7112899,43.5155956,20,,,
2201,22,-96.7311491,43.5151254,22,,,
2101,21,-96.7308222,43.510251,21,,,
2006,20,-96.7112158,43.515053,20,,,
2102,21,-96.7307193,43.510573,21,,,
2202,22,-96.7309726,43.5148021,22,,,
2103,21,-96.7311646,43.5106962,21,,,
2401,24,-96.7492123,43.5034448,24,,,
2203,22,-96.7309782,43.514935,22,,,
1507,15,-96.7312378,43.529334,15,,,
2204,22,-96.7311361,43.5145954,22,,,
2007,20,-96.711278,43.5150666,20,,,
2205,22,-96.7315017,43.51477,22,,,
2104,21,-96.7312483,43.510541,21,,,
2206,22,-96.7313399,43.515123,22,,,
2301,23,-96.750805,43.515123,23,,,
2302,23,-96.7506407,43.514933,23,,,
1405,14,-96.7507703,43.5292369,14,,,
2303,23,-96.750805,43.514593,23,,,
2207,22,-96.73134,43.514593,22,,,
2304,23,-96.7511556,43.5147484,23,,,
2402,24,-96.7494725,43.5031976,24,,,
2403,24,-96.7493643,43.503393,24,,,
1303,13,-96.7933557,43.490988,13,,,
2404,24,-96.7490154,43.5029538,24,,,
2105,21,-96.7309667,43.5102042,21,,,
2405,24,-96.7489484,43.5032737,24,,,
2305,23,-96.7506316,43.5148244,23,,,
