name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,86,41746580,,,,,tertiary,0,-111.9366724,33.4254992,,,
,87,5201685464,,,,,tertiary,0,-111.928844,33.4180457,,,
,88,41654675,,,,,tertiary,0,-111.9294043,33.4166443,,,
,89,41830283,,,,,residential,0,-111.9370709,33.4135303,,,
,90,41830285,,,,,residential,0,-111.9349328,33.4135475,,,
,91,5266149007,,,,,unclassified,0,-111.9291154,33.4243892,,,
,92,316008721,,,,,unclassified,0,-111.9292598,33.4248052,,,
,93,5266148987,,,,,unclassified,0,-111.92926,33.4248931,,,
,94,316008467,,,,,unclassified,0,-111.9292601,33.4249516,,,
,95,5264768592,,,,,unclassified,0,-111.929282,33.4267113,,,
,96,5682163126,,,,,unclassified,0,-111.929292,33.4273267,,,
,97,5264768515,,,,,unclassified,0,-111.9293027,33.4279796,,,
,98,,,,,,unclassified,2,-111.9293041,33.4283,,,boundary node created by osm2gmns
,99,41851100,,,,,residential,0,-111.9194063,33.4128698,,,
,100,,,,,,residential,2,-111.9194046,33.4125,,,boundary node created by osm2gmns
,101,41853706,,,,,residential,0,-111.9203154,33.4128768,,,
,102,,,,,,residential,2,-111.9203093,33.4125,,,boundary node created by osm2gmns
,103,41855562,,,,,residential,0,-111.9225915,33.4128945,,,
,104,,,,,,residential,2,-111.9225877,33.4125,,,boundary node created by osm2gmns
,105,41573985,,,,,tertiary,0,-111.9262379,33.4209763,,,
,106,8166219569,,,,,tertiary,0,-111.9243772,33.4205887,,,
,107,7111645864,,,,,tertiary,0,-111.9231271,33.4203242,,,
,108,2978087276,,,,,tertiary,0,-111.9228355,33.4202623,,,
,109,5646687295,,,,,tertiary,0,-111.9211439,33.4199033,,,
,110,5646687300,,,,,tertiary,0,-111.9202301,33.419729,,,
,111,5646687288,,,,,tertiary,0,-111.9200675,33.4197066,,,
,112,5646687294,,,,,tertiary,0,-111.9189449,33.4195817,,,
,113,,,,,,tertiary,2,-111.9189,33.4195767,,,boundary node created by osm2gmns
,114,5333539971,,,,,residential,0,-111.936655,33.4174833,,,
,115,1698683809,,,,,residential,0,-111.9366529,33.4173851,,,
,116,3468590595,,,,,residential,0,-111.9366318,33.4164108,,,
,117,2819203908,crossing,,,,residential,0,-111.9366289,33.4162774,,,
,118,5333539972,traffic_signals,,signal,,residential,0,-111.9366276,33.4162059,,,
,119,2819203905,crossing,,,,residential,0,-111.9366262,33.4161337,,,
,120,5414896284,,,,,residential,0,-111.9366159,33.4154174,,,
,121,863737649,,,,,residential,0,-111.9366113,33.4150834,,,
,122,1698683562,,,,,residential,0,-111.9366091,33.4149194,,,
,123,5333540340,,,,,residential,0,-111.9366078,33.41481,,,
,125,863733766,,,,,residential,0,-111.9370743,33.4140281,,,
,126,316880529,,,,,residential,0,-111.9370966,33.4145249,,,
,127,41573974,traffic_signals,,signal,,primary,0,-111.9262973,33.4128826,,,
,128,7241600578,crossing,,,,residential,0,-111.926123,33.4128827,,,
,129,5646686303,,,,,residential,0,-111.9253426,33.4128789,,,
,130,5646686302,,,,,residential,0,-111.9251673,33.4128802,,,
,131,5646686297,,,,,residential,0,-111.9239684,33.4128892,,,
,132,5646686313,,,,,residential,0,-111.9238608,33.41289,,,
,133,41966652,,,,,residential,0,-111.9232609,33.4128945,,,
,134,7806677369,,,,,residential,0,-111.9228708,33.4128936,,,
,135,3458373540,,,,,residential,0,-111.922073,33.4128945,,,
,136,3458373539,,,,,residential,0,-111.9218223,33.4128945,,,
,137,7173833117,,,,,residential,0,-111.9215295,33.4128887,,,
,138,5665542312,,,,,residential,0,-111.9210845,33.4128799,,,
,139,41606183,,,,,residential,0,-111.9204281,33.4128828,,,
,140,,,,,,residential,2,-111.9189,33.412877,,,boundary node created by osm2gmns
,141,41995466,,,,,residential,0,-111.9381178,33.419078,,,
,142,5260253701,,,,,residential,0,-111.9387912,33.4190679,,,
,143,5260253703,,,,,residential,0,-111.9394774,33.4190577,,,
,144,2239876799,crossing,,,,residential,0,-111.9398053,33.4190582,,,
,146,,,,,,residential,2,-111.9232569,33.4125,,,boundary node created by osm2gmns
,147,5415316922,,,,,residential,0,-111.9381441,33.421823,,,
,148,6088069155,,,,,residential,0,-111.9381331,33.4212166,,,
,149,3712803330,,,,,residential,0,-111.9381205,33.4205221,,,
,150,7121961126,,,,,residential,0,-111.9381172,33.4196844,,,
,151,5333540359,,,,,residential,0,-111.9381177,33.4191316,,,
,152,41746582,traffic_signals,,signal,,tertiary,0,-111.9349278,33.4254396,,,
,153,2829039790,crossing,,,,tertiary,0,-111.9349717,33.4252787,,,
,154,5300090335,,,,,tertiary,0,-111.9349808,33.4243956,,,
,155,5300090341,,,,,tertiary,0,-111.9349826,33.4242604,,,
,156,5402920860,,,,,tertiary,0,-111.9349897,33.423492,,,
,157,5300090345,,,,,tertiary,0,-111.9349908,33.423379,,,
,158,5402920869,,,,,tertiary,0,-111.9349907,33.423297,,,
,159,42304472,,,,,tertiary,0,-111.9349899,33.4232132,,,
,160,5300090349,,,,,tertiary,0,-111.9349885,33.4231495,,,
,161,5300092740,,,,,tertiary,0,-111.9349766,33.4226097,,,
,162,2488540199,crossing,,,,tertiary,0,-111.9349648,33.4220737,,,
,163,41662598,,,,,residential,0,-111.9399894,33.4162047,,,
,164,863733752,,,,,residential,0,-111.9405834,33.4162013,,,
,165,41533544,,,,,residential,0,-111.941205,33.416204,,,
,166,863736901,,,,,residential,0,-111.941821,33.4161933,,,
,167,1698683701,,,,,residential,0,-111.9370673,33.4162376,,,
,168,1698683692,,,,,residential,0,-111.9369754,33.4162264,,,
,169,2819203907,crossing,,,,residential,0,-111.9367114,33.41621,,,
,170,41800245,,,,,tertiary,0,-111.9289198,33.4202704,,,
,171,5280009862,,,,,residential,0,-111.928813,33.4202727,,,
,172,5414658106,,,,,residential,0,-111.9280217,33.4202698,,,
,173,5414658105,,,,,residential,0,-111.9278714,33.4202692,,,
,174,316872729,,,,,residential,0,-111.9338292,33.4183283,,,
,175,5264800470,,,,,residential,0,-111.9338279,33.4182646,,,
,176,5351761107,,,,,residential,0,-111.9338274,33.4182431,,,
,177,5264800319,,,,,residential,0,-111.933827,33.418222,,,
,178,316872730,,,,,residential,0,-111.9338106,33.4174451,,,
,181,7276008036,crossing,,,,residential,0,-111.9397539,33.4147097,,,
,182,3983483499,,,,,residential,0,-111.939166,33.4147167,,,
,183,4636339231,,,,,residential,0,-111.9384391,33.4205166,,,
,184,4636339217,,,,,residential,0,-111.9385716,33.4205143,,,
,185,4636339213,,,,,residential,0,-111.9389314,33.4205069,,,
,188,5415307196,,,,,residential,0,-111.9398537,33.4231887,,,
,189,5707494418,,,,,residential,0,-111.9394081,33.4231893,,,
,190,5415311123,,,,,residential,0,-111.9386929,33.4231902,,,
,191,5266139547,,,,,residential,0,-111.9382169,33.4231912,,,
,192,42273739,,,,,residential,0,-111.9381595,33.4231914,,,
,193,5415307210,,,,,residential,0,-111.9380587,33.4231924,,,
,194,4031395714,,,,,residential,0,-111.9375492,33.4231973,,,
,195,6700916757,,,,,residential,0,-111.9370222,33.4232024,,,
,196,5415311190,,,,,residential,0,-111.9367632,33.4232049,,,
,197,41957870,,,,,residential,0,-111.9366746,33.4232058,,,
,198,5415311208,,,,,residential,0,-111.9365584,33.4232063,,,
,199,5300092759,,,,,residential,0,-111.9354766,33.423211,,,
,200,5300090347,,,,,residential,0,-111.9351153,33.4232126,,,
,201,41662596,,,,,residential,0,-111.9400362,33.4176249,,,
,202,6700916742,,,,,residential,0,-111.9405076,33.4176174,,,
,203,863733749,,,,,residential,0,-111.9405903,33.4176159,,,
,204,41533540,,,,,residential,0,-111.94123,33.4176195,,,
,205,863736888,,,,,residential,0,-111.9418304,33.4176181,,,
,206,5300090288,,,,,service,0,-111.9348797,33.4243343,,,
,207,316007233,,,,,service,0,-111.9337564,33.4243075,,,
,208,4346569403,,,,,secondary,0,-111.939969,33.4151097,,,
,209,7276008039,crossing,,,,secondary,0,-111.939966,33.4148721,,,
,211,2065989227,crossing,,,,secondary,0,-111.9399088,33.414649,,,
,212,316008402,,,,,footway,0,-111.9327444,33.4223604,,,
,213,316008403,,,,,footway,-1,-111.9327326,33.4217232,,,
,214,316008440,,,,,footway,0,-111.9327062,33.4160819,,,
,215,5264819389,,,,,footway,0,-111.9326791,33.4166993,,,
,216,5264822997,,,,,footway,0,-111.9326882,33.4173172,,,
,217,4716137945,,,,,residential,0,-111.9326901,33.4173693,,,
,218,5264800318,,,,,footway,0,-111.9327228,33.4182492,,,
,219,316008441,,,,,residential,0,-111.9327235,33.4183377,,,
,220,5264819348,,,,,footway,0,-111.9327235,33.4184256,,,
,221,5264828305,,,,,footway,0,-111.9327235,33.4194614,,,
,222,5261052511,,,,,footway,0,-111.9327235,33.4198255,,,
,223,316008442,,,,,footway,0,-111.9327235,33.4202791,,,
,224,5343250027,,,,,footway,0,-111.9327251,33.4205395,,,
,225,5261065068,,,,,footway,0,-111.9327266,33.4207708,,,
,226,5264834746,,,,,footway,0,-111.9327278,33.4209511,,,
,227,5261065106,,,,,footway,0,-111.9327287,33.4210999,,,
,228,5261065103,,,,,footway,0,-111.9327311,33.4214894,,,
,229,5261065098,,,,,footway,0,-111.9327332,33.42163,,,
,230,5266148985,,,,,service,0,-111.9291505,33.4248141,,,
,231,5351752247,,,,,service,0,-111.9286547,33.4248525,,,
,232,5351752244,,,,,service,0,-111.9285714,33.4248545,,,
,233,5266149000,,,,,service,0,-111.9283383,33.4248574,,,
,234,7542469458,,,,,service,0,-111.9282527,33.4248556,,,
,235,5264768450,,,,,service,0,-111.9293874,33.4249509,,,
,236,316008774,,,,,service,0,-111.9301429,33.4249465,,,
,237,5264767203,,,,,service,0,-111.9304942,33.4250767,,,
,238,5264800167,,,,,service,0,-111.9317423,33.4249818,,,
,239,5300090313,,,,,service,0,-111.9320584,33.4242209,,,
,240,330693678,traffic_signals,,signal,,service,0,-111.9320888,33.4241868,,,
,241,2065989254,,,,,residential,0,-111.9408253,33.4147456,,,
,242,863733755,,,,,residential,0,-111.9405641,33.4147222,,,
,243,2239876754,crossing,,,,residential,0,-111.9400873,33.4147093,,,
,244,2625358988,,,,,primary,0,-111.9381522,33.4149971,,,
,245,7276008037,crossing,,,,residential,0,-111.9397571,33.4147835,,,
,247,4346569402,,,,,secondary,0,-111.9399016,33.4142825,,,
,248,863733763,,,,,secondary,0,-111.9398955,33.4139983,,,
,249,317321943,,,,,service,0,-111.930175,33.4213069,,,
,250,5264800282,,,,,footway,0,-111.9301721,33.421203,,,
,251,317418783,,,,,footway,0,-111.9301467,33.4202935,,,
,252,5260253654,,,,,footway,0,-111.9301214,33.4195998,,,
,253,5351752252,,,,,footway,0,-111.9301128,33.419364,,,
,254,5260253649,,,,,footway,0,-111.9301011,33.4190439,,,
,255,5351752257,,,,,footway,0,-111.930095,33.4188513,,,
,256,5264800443,,,,,footway,0,-111.9300928,33.4187816,,,
,257,5264800298,,,,,footway,0,-111.9300841,33.4185103,,,
,258,5264800303,,,,,footway,0,-111.9300804,33.418476,,,
,259,317321944,,,,,residential,0,-111.9300776,33.4183997,,,
,260,317323479,,,,,footway,0,-111.9341559,33.4202697,,,
,261,5264828303,,,,,footway,0,-111.9341587,33.4197051,,,
,262,4716129984,,,,,footway,0,-111.9341592,33.4196013,,,
,263,5264819346,,,,,footway,0,-111.9341649,33.4184608,,,
,264,3826963377,,,,,footway,0,-111.934164,33.4183929,,,
,265,42351391,turning_circle,,,,residential,0,-111.9339665,33.4183547,,,
,266,2391073648,,,,,footway,0,-111.9350693,33.4183845,,,
,267,5260260674,,,,,footway,0,-111.9353061,33.4183812,,,
,268,5260260675,,,,,footway,0,-111.936336,33.4183784,,,
,269,317326137,,,,,footway,0,-111.9366603,33.4183708,,,
,270,316007796,,,,,residential,0,-111.9350452,33.4160987,,,
,271,5264819385,,,,,footway,0,-111.9350458,33.4161689,,,
,272,5264819353,,,,,footway,0,-111.9350492,33.41656,,,
,273,3468590599,,,,,footway,0,-111.9350501,33.4166638,,,
,274,3468590292,,,,,footway,0,-111.9350529,33.4169818,,,
,275,3468590289,,,,,footway,0,-111.9350535,33.4170534,,,
,276,5264819350,,,,,footway,0,-111.935055,33.4172232,,,
,277,5335291350,,,,,footway,0,-111.935059,33.4176791,,,
,278,5351761108,,,,,footway,0,-111.9350638,33.4182319,,,
,279,5260253678,,,,,footway,0,-111.9350679,33.4186754,,,
,280,2391072705,,,,,footway,0,-111.9350706,33.4189897,,,
,281,2391073325,,,,,footway,0,-111.9350724,33.4192357,,,
,282,2391072689,,,,,footway,0,-111.9350743,33.4195934,,,
,283,317418759,,,,,footway,0,-111.935078,33.4202956,,,
,284,5332332699,,,,,footway,0,-111.9350697,33.4206608,,,
,285,5260253682,,,,,footway,0,-111.9350612,33.421033,,,
,286,5260253685,,,,,footway,0,-111.9349858,33.4216676,,,
,287,5264800447,,,,,footway,0,-111.9349723,33.4218588,,,
,288,42351327,,,,,residential,0,-111.933278,33.4160881,,,
,289,5333540412,,,,,footway,0,-111.933159,33.4160868,,,
,290,5264819407,,,,,footway,0,-111.9330328,33.4160854,,,
,291,5264822935,,,,,footway,0,-111.9302774,33.4159081,,,
,294,5414896316,,,,,footway,0,-111.9300131,33.4159306,,,
,295,4716134184,,,,,footway,0,-111.9291449,33.4159476,,,
,296,5415266954,,,,,footway,0,-111.9286696,33.415947,,,
,297,3460939981,,,,,footway,-1,-111.9271706,33.4159451,,,
,298,5264800476,,,,,residential,0,-111.9333084,33.4183327,,,
,299,5260253667,,,,,residential,0,-111.9328931,33.4183363,,,
,300,5260253648,,,,,residential,0,-111.93174,33.4183562,,,
,301,316007908,,,,,residential,0,-111.9316681,33.4183576,,,
,302,4716137952,,,,,residential,0,-111.9313989,33.4183647,,,
,303,5260253651,,,,,residential,0,-111.9310799,33.4183731,,,
,304,5280009872,crossing;traffic_signals,,signal,,tertiary,0,-111.9288549,33.4184369,,,
,305,5200239622,,,,,tertiary,0,-111.9349493,33.414314,,,
,306,7287344364,,,,,tertiary,0,-111.9349492,33.4143062,,,
,307,6700916715,,,,,tertiary,0,-111.9349469,33.4141674,,,
,308,335603428,,,,,tertiary,0,-111.9349449,33.414049,,,
,309,6895289477,,,,,residential,0,-111.9204333,33.4133486,,,
,310,330683970,traffic_signals,,signal,,residential,0,-111.9204485,33.4147071,,,
,311,330689965,,,,,primary,0,-111.9203868,33.4148865,,,
,312,330683938,traffic_signals,,signal,,primary,0,-111.9205452,33.4148706,,,
,313,3458373557,,,,,primary,0,-111.9220806,33.4148179,,,
,315,7241600554,crossing,,,,primary,0,-111.9260848,33.4146983,,,
,316,6283500353,,,,,primary,0,-111.9253642,33.4147041,,,
,317,5078867000,,,,,primary,0,-111.9252052,33.4147053,,,
,318,5646686300,,,,,primary,0,-111.9251412,33.4147062,,,
,319,5078867154,,,,,primary,0,-111.9245817,33.4147173,,,
,320,5646686291,,,,,primary,0,-111.9237731,33.4147156,,,
,321,5646686286,,,,,primary,0,-111.9234869,33.4147174,,,
,322,5646686289,,,,,primary,0,-111.9230047,33.4147175,,,
,323,3458373556,,,,,primary,0,-111.9228073,33.4147175,,,
,324,5165146154,,,,,primary,0,-111.9224969,33.4147141,,,
,325,330683967,traffic_signals,,signal,,residential,0,-111.9306492,33.4146646,,,
,326,6895027443,,,,,residential,0,-111.9306738,33.4140881,,,
,327,,,,,,residential,2,-111.9305686,33.4125,,,boundary node created by osm2gmns
,328,330691322,traffic_signals,,signal,,primary,0,-111.9262825,33.4200903,,,
,329,2300341846,,,,,tertiary,0,-111.9252926,33.4192193,,,
,330,335594238,,,,,tertiary,0,-111.9243278,33.4183748,,,
,331,5666064708,,,,,tertiary,0,-111.9239316,33.4180199,,,
,332,330689192,traffic_signals,,signal,,residential,0,-111.9225348,33.4167548,,,
,333,5201685460,,,,,tertiary,0,-111.921125,33.4154858,,,
,334,5657585087,,,,,tertiary,0,-111.9205282,33.4151211,,,
,335,5047020622,,,,,tertiary,0,-111.9207182,33.415294,,,
,336,330689685,traffic_signals,,signal,,residential,0,-111.9223108,33.4167475,,,
,337,5646687253,,,,,tertiary,0,-111.922595,33.4170037,,,
,338,330689687,,,,,tertiary,0,-111.923179,33.417529,,,
,339,2300341828,crossing,,,,residential,0,-111.9292738,33.4166437,,,
,340,2300341823,crossing,,,,residential,0,-111.9287531,33.4166268,,,
,341,2305974515,,,,,residential,0,-111.9279378,33.4166216,,,
,342,7121950859,,,,,residential,0,-111.9272923,33.4166614,,,
,343,316008065,,,,,residential,0,-111.9271917,33.4166831,,,
,344,7121950852,,,,,residential,0,-111.9271412,33.416699,,,
,345,2300341839,crossing,,,,residential,0,-111.9264694,33.4168418,,,
,346,41573980,traffic_signals,,signal,,residential,0,-111.9263074,33.4168484,,,
,347,7241600575,crossing,,,,residential,0,-111.9261289,33.4168242,,,
,348,5665906174,,,,,residential,0,-111.9260097,33.4168223,,,
,349,5665906155,,,,,residential,0,-111.9257825,33.4168186,,,
,350,5260151509,,,,,residential,0,-111.9256051,33.4168157,,,
,351,5646687226,,,,,residential,0,-111.925416,33.4168125,,,
,352,5260153519,,,,,residential,0,-111.92533,33.4168113,,,
,353,2976266970,,,,,residential,0,-111.9249009,33.4168044,,,
,354,5646686315,,,,,residential,0,-111.9247194,33.4168015,,,
,355,5666064657,,,,,residential,0,-111.9245051,33.416798,,,
,356,5646687222,,,,,residential,0,-111.9243362,33.4167953,,,
,357,5646687221,,,,,residential,0,-111.9232733,33.4167758,,,
,358,5657585109,,,,,residential,0,-111.9230789,33.4167704,,,
,359,5646687246,,,,,residential,0,-111.9226683,33.4167589,,,
,360,5646687258,,,,,residential,0,-111.9216828,33.416734,,,
,361,5047020642,,,,,residential,0,-111.9214566,33.4167294,,,
,362,5047020640,,,,,residential,0,-111.9210239,33.4167206,,,
,363,5047020520,,,,,residential,0,-111.9206612,33.4167133,,,
,364,41654678,,,,,residential,0,-111.920587,33.4167118,,,
,365,5646687264,,,,,residential,0,-111.9199436,33.4167013,,,
,366,5646687266,,,,,residential,0,-111.9198052,33.416699,,,
,367,5646687269,,,,,residential,0,-111.9191975,33.416689,,,
,368,,,,,,residential,2,-111.9189,33.4166841,,,boundary node created by osm2gmns
,369,4663760657,crossing,,,,tertiary,0,-111.9303102,33.4231118,,,
,370,5201685470,,,,,tertiary,0,-111.9295097,33.4227418,,,
,371,2829039791,crossing,,,,tertiary,0,-111.93477,33.4253016,,,
,372,2941419921,traffic_signals,,signal,,tertiary,0,-111.9338795,33.4250026,,,
,373,5651023931,,,,,tertiary,0,-111.9337642,33.4249627,,,
,374,2941419919,crossing,,,,tertiary,0,-111.9336635,33.4249279,,,
,375,5402920855,,,,,tertiary,0,-111.9323321,33.4241886,,,
,376,4663760664,crossing,,,,tertiary,0,-111.9321078,33.4240044,,,
,377,5261052507,,,,,tertiary,0,-111.9317117,33.4236774,,,
,378,6710824626,,,,,tertiary,0,-111.931479,33.4234892,,,
,379,330693619,,,,,tertiary,0,-111.9312627,33.4233579,,,
,380,330694011,crossing,,,,tertiary,0,-111.9305248,33.4232046,,,
,381,4663760663,crossing,,,,tertiary,0,-111.9319949,33.4241089,,,
,382,2941419922,traffic_signals,,signal,,tertiary,0,-111.9334639,33.425007,,,
,383,2941419924,crossing,,,,tertiary,0,-111.9336026,33.4250545,,,
,384,5201685473,,,,,tertiary,0,-111.9339446,33.4251998,,,
,385,41800471,,,,,residential,0,-111.9307043,33.4135726,,,
,386,6014960052,,,,,residential,0,-111.9306773,33.4130816,,,
,387,6014960053,,,,,residential,0,-111.930677,33.413009,,,
,388,,,,,,residential,2,-111.9306814,33.4125,,,boundary node created by osm2gmns
,389,2916900588,,,,,footway,0,-111.9348328,33.4258491,,,
,390,2916900604,,,,,footway,0,-111.9368944,33.4269601,,,
,391,1698683997,,,,,footway,0,-111.9371119,33.4271478,,,
,392,5266180443,,,,,footway,0,-111.9377862,33.428167,,,
,393,,,,,,footway,-1,-111.9377976,33.4283,,,boundary node created by osm2gmns
,394,5618898812,,,,,secondary,0,-111.9228964,33.4220263,,,
,395,5338077021,,,,,residential,0,-111.9228965,33.422132,,,
,396,5687228376,,,,,residential,0,-111.9228968,33.4224269,,,
,397,5338069306,,,,,residential,0,-111.9228971,33.422726,,,
,398,5260201459,,,,,residential,0,-111.9228975,33.4230536,,,
,399,5338069290,,,,,residential,0,-111.9228981,33.4236505,,,
,400,337822444,,,,,service,0,-111.9228983,33.4238125,,,
,401,863733728,,,,,service,0,-111.9418048,33.4212241,,,
,402,863733733,,,,,service,0,-111.9418,33.4204769,,,
,403,863733741,,,,,service,0,-111.9406324,33.4211997,,,
,404,6672814188,,,,,service,0,-111.9406311,33.4210951,,,
,405,6672805079,,,,,service,0,-111.9406291,33.420916,,,
,406,863733743,,,,,service,0,-111.9406246,33.4204862,,,
,407,6700916728,,,,,service,0,-111.9405956,33.418696,,,
,408,6700916744,,,,,service,0,-111.9405951,33.4185982,,,
,409,6700916745,,,,,service,0,-111.9405946,33.4185029,,,
,410,6700916736,,,,,service,0,-111.9405939,33.4183486,,,
,411,2065989256,,,,,service,0,-111.9405582,33.4147673,,,
,412,6700916716,,,,,service,0,-111.9372288,33.4140277,,,
,413,3468587215,,,,,service,0,-111.9369054,33.4140335,,,
,414,3468587194,,,,,service,0,-111.936723,33.4140374,,,
,415,335594187,,,,,service,0,-111.9327814,33.4140702,,,
,416,863733777,,,,,service,2,-111.9346763,33.4159341,,,
,417,5414896250,,,,,service,0,-111.9348485,33.4159055,,,
,418,5414896262,,,,,service,0,-111.9348914,33.4158986,,,
,419,863733780,,,,,service,0,-111.9349495,33.4158893,,,
,420,863733787,,,,,service,0,-111.9349501,33.4150744,,,
,421,5414896264,,,,,service,0,-111.9348908,33.4150849,,,
,422,5414896259,,,,,service,0,-111.9348551,33.4150911,,,
,423,863733793,,,,,service,2,-111.9346659,33.4151236,,,
,424,863736682,,,,,residential,0,-111.9423905,33.4212237,,,
,425,863736904,,,,,residential,0,-111.9418209,33.4147362,,,
,426,863736987,,,,,service,0,-111.9383609,33.4169012,,,
,427,626182235,,,,,service,0,-111.9383609,33.4170983,,,
,428,863737013,,,,,service,0,-111.9383609,33.4172594,,,
,429,863737052,,,,,service,0,-111.9385003,33.4172603,,,
,430,863737063,,,,,service,0,-111.9388329,33.4172623,,,
,431,863737071,,,,,service,0,-111.9391119,33.4172639,,,
,432,863737081,,,,,service,0,-111.9394015,33.4170221,,,
