node_id,zone_id,x_coord,y_coord
198,198,-87.6227993,41.59711202
199,199,-87.59956034,41.61008821
200,200,-87.71217993,41.59900438
201,201,-87.6800029,41.59900438
202,202,-87.66069668,41.59224596
203,203,-87.6371002,41.58846124
204,204,-87.6227993,41.5933273
205,205,-87.61850903,41.58846124
206,206,-87.7118224,41.57926977
207,207,-87.69859407,41.58737989
208,208,-87.65533385,41.57413337
209,209,-87.65569137,41.58792056
210,210,-87.63674268,41.58008078
211,211,-87.59884529,41.57413337
212,212,-87.70181177,41.57034865
213,213,-87.67893033,41.56818595
214,214,-87.66033916,41.56629359
215,215,-87.6435356,41.56629359
216,216,-87.63674268,41.56629359
217,217,-87.59848777,41.55953516
218,218,-87.69823655,41.55169539
219,219,-87.68393565,41.55196572
220,220,-87.65998164,41.55196572
221,221,-87.64568074,41.55196572
222,222,-87.63280993,41.55223606
223,223,-87.60706831,41.54547763
224,224,-87.70753213,41.53736752
225,225,-87.68179051,41.53736752
226,226,-87.66999227,41.53601583
227,227,-87.65497632,41.53033875
228,228,-87.63602763,41.53060909
229,229,-87.60778335,41.53817853
230,230,-87.6975215,41.51601089
231,231,-87.6832206,41.51601089
232,232,-87.66176925,41.52330999
233,233,-87.64496569,41.52276931
234,234,-87.62244178,41.52385066
235,235,-87.60706831,41.51655156
236,236,-87.69644894,41.50871178
237,237,-87.6832206,41.50898212
238,238,-87.6546188,41.51330752
239,239,-87.64496569,41.50222369
240,240,-87.61672142,41.50627875
241,241,-87.60706831,41.50708976
242,242,-87.70288434,41.49438392
243,243,-87.68286308,41.49113987
244,244,-87.67320997,41.49276189
245,245,-87.64532322,41.49816864
246,246,-87.62065416,41.48816616
247,247,-87.60706831,41.49952032
248,248,-87.70145425,41.47302728
249,249,-87.69072858,41.48735515
250,250,-87.64889844,41.47410863
251,251,-87.61600637,41.47329762
252,252,-87.69895159,41.46897223
253,253,-87.68608078,41.46924256
254,254,-87.71039231,41.45112998
255,255,-87.68071795,41.45140031
256,256,-87.67249493,41.45140031
257,257,-87.63459754,41.45194099
258,258,-87.61564885,41.45194099
259,259,-87.6910861,41.43680211
260,260,-87.67857281,41.44085717
261,261,-87.66999227,41.43707245
262,262,-87.65283119,41.43734278
263,263,-87.67392502,41.41220143
264,264,-87.65283119,41.41436413
265,265,-87.59598511,41.42301492
266,266,-87.80406321,42.06182154
267,267,-87.79834285,42.05587412
268,268,-87.78904727,42.05127839
269,269,-87.80084551,42.03722086
270,270,-87.78189682,42.03695052
271,271,-87.80048799,42.02289299
272,272,-87.77975168,42.02289299
273,273,-87.76831096,42.02100063
274,274,-87.80048799,42.00153636
275,275,-87.78189682,42.00721344
276,276,-87.76402069,42.00829479
277,277,-87.74399943,42.00748378
278,278,-87.81014109,41.99099321
279,279,-87.78189682,41.99423726
280,280,-87.76294812,41.9945076
281,281,-87.74364191,41.99153389
282,282,-87.72433569,41.99369658
283,283,-87.83659776,41.98099074
284,284,-87.80513578,41.97774669
285,285,-87.79798533,41.97774669
286,286,-87.77188619,41.98369411
287,287,-87.75794281,41.98207209
288,288,-87.73577641,41.98234242
289,289,-87.83016236,41.9734213
290,290,-87.81443136,41.97071793
291,291,-87.79798533,41.97071793
292,292,-87.77224371,41.97044759
293,293,-87.75436758,41.97071793
294,294,-87.73935164,41.97098827
295,295,-87.8387429,41.95314602
296,296,-87.81443136,41.95801208
297,297,-87.79727028,41.95611972
298,298,-87.77653398,41.95611972
299,299,-87.76366317,41.95639006
300,300,-87.73970916,41.95693074
301,301,-87.83981546,41.94125118
302,302,-87.81514641,41.94125118
303,303,-87.79476763,41.94746894
304,304,-87.77724902,41.94179186
305,305,-87.76616583,41.94179186
306,306,-87.74006668,41.94233253
307,307,-87.83552519,41.93124871
308,308,-87.8165765,41.92584197
309,309,-87.80048799,41.92746399
310,310,-87.77295875,41.92773433
311,311,-87.76545078,41.92503095
312,312,-87.74006668,41.92800466
313,313,-87.824442,41.90854039
314,314,-87.81514641,41.90989208
315,315,-87.8022756,41.91935388
316,316,-87.76759592,41.91340646
317,317,-87.75365254,41.9136768
318,318,-87.73935164,41.90908106
319,319,-87.83266501,41.90178196
320,320,-87.81514641,41.90097095
321,321,-87.78976231,41.89880825
322,322,-87.77867911,41.89177949
323,323,-87.75293749,41.89934893
324,324,-87.73863659,41.89934893
325,325,-87.83123492,41.8831287
326,326,-87.81443136,41.88366937
327,327,-87.79548267,41.88393971
328,328,-87.77724902,41.88421005
329,329,-87.75722776,41.88475072
330,330,-87.73827907,41.88502106
331,331,-87.83266501,41.86880083
332,332,-87.81371632,41.86934151
333,333,-87.79476763,41.86961184
334,334,-87.77438884,41.86988218
335,335,-87.75222245,41.87312623
336,336,-87.7418543,41.86609746
337,337,-87.83230749,41.85447297
338,338,-87.81300127,41.8547433
339,339,-87.7944101,41.85528398
340,340,-87.77510389,41.85555431
341,341,-87.7561552,41.8590687
342,342,-87.7372065,41.85258061
343,343,-87.83159245,41.832846
344,344,-87.81264375,41.84447049
345,345,-87.79369506,41.84095611
346,346,-87.77474637,41.84122645
347,347,-87.75114988,41.84149678
348,348,-87.73649146,41.84176712
349,349,-87.83123492,41.82581723
350,350,-87.81228623,41.8263579
351,351,-87.79333754,41.82662824
352,352,-87.77403132,41.82689858
353,353,-87.76008794,41.82879094
354,354,-87.74149677,41.82770959
355,355,-87.8308774,41.81284105
356,356,-87.81192871,41.81257071
357,357,-87.79262249,41.8117597
358,358,-87.7736738,41.81067835
359,359,-87.75007731,41.81500375
360,360,-87.74006668,41.80905633
361,361,-87.83051988,41.80067588
362,362,-87.81121366,41.80121655
363,363,-87.79226497,41.80148689
364,364,-87.77331628,41.80175723
365,365,-87.75436758,41.8022979
366,366,-87.73506137,41.79905385
367,367,-87.82980483,41.78256329
368,368,-87.81085614,41.78310396
369,369,-87.7911924,41.77634554
370,370,-87.77260123,41.78391498
371,371,-87.75365254,41.78797003
372,372,-87.73470384,41.78661835
373,373,-87.82908979,41.76823542
374,374,-87.81014109,41.7687761
375,375,-87.79083488,41.76607273
376,376,-87.77188619,41.76931677
377,377,-87.7482897,41.76985745
378,378,-87.7339888,41.77012778
379,379,-87.82873227,41.75255587
380,380,-87.81014109,41.7593143
381,381,-87.79977294,41.74714913
382,382,-87.78046673,41.7476898
383,383,-87.75293749,41.76255834
384,384,-87.73363128,41.75579992
385,385,-87.8276597,41.73417295
386,386,-87.7990579,41.73336193
387,387,-87.7801092,41.73336193
388,388,-87.7704561,41.73363227
389,389,-87.76116051,41.74120171
390,390,-87.73255871,41.74147205
391,391,-87.83659776,41.71768238
392,392,-87.79870037,41.7214671
393,393,-87.77975168,41.71903407
394,394,-87.77009857,41.7193044
395,395,-87.76080299,41.72660351
396,396,-87.73220119,41.72714418
397,397,-87.81764907,41.71822305
398,398,-87.79834285,41.71876373
399,399,-87.78225434,41.71335699
400,400,-87.76974105,41.7120053
401,401,-87.75043484,41.71227564
402,402,-87.73184366,41.71281631
403,403,-87.83552519,41.68875631
404,404,-87.79798533,41.70416552
405,405,-87.77867911,41.69767743
406,406,-87.76938353,41.69767743
407,407,-87.75007731,41.69794777
408,408,-87.73112862,41.69848844
409,409,-87.83481015,41.67442844
410,410,-87.81586145,41.67496912
411,411,-87.79369506,41.67550979
412,412,-87.77796407,41.67578013
413,413,-87.75901538,41.6763208
414,414,-87.7404242,41.67659114
415,415,-87.8340951,41.66010057
416,416,-87.81514641,41.66064125
417,417,-87.79619772,41.66118192
418,418,-87.77760655,41.66145226
419,419,-87.75007731,41.6690217
420,420,-87.73935164,41.66226327
421,421,-87.83338006,41.64604304
422,422,-87.80406321,41.64658372
423,423,-87.79619772,41.65036844
424,424,-87.77724902,41.65090911
425,425,-87.74864722,41.64766507
426,426,-87.72969853,41.65604552
427,427,-87.83266501,41.63144484
428,428,-87.81443136,41.63685158
429,429,-87.79548267,41.63793293
430,430,-87.77653398,41.63279652
431,431,-87.73827907,41.63360754
432,432,-87.72934101,41.64820574
433,433,-87.83230749,41.62441607
434,434,-87.81407384,41.62495675
435,435,-87.79548267,41.63252619
436,436,-87.77581893,41.61846866
437,437,-87.74757466,41.62657877
438,438,-87.72826844,41.62657877
439,439,-87.83194997,41.61008821
440,440,-87.8133588,41.61062888
441,441,-87.7944101,41.61116955
442,442,-87.77546141,41.61143989
443,443,-87.74650209,41.60468146
444,444,-87.7372065,41.6122509
445,445,-87.83159245,41.6027891
446,446,-87.81300127,41.59954506
447,447,-87.77474637,41.59711202
448,448,-87.75579767,41.59738236
449,449,-87.73935164,41.59062393
450,450,-87.71754276,41.59116461
451,451,-87.83051988,41.58143247
452,452,-87.81228623,41.58900191
453,453,-87.78833222,41.58954258
454,454,-87.76402069,41.57575539
455,455,-87.75508263,41.58305449
456,456,-87.72826844,41.5838655
457,457,-87.82086677,41.56034617
458,458,-87.81121366,41.56061651
459,459,-87.79190745,41.56331988
460,460,-87.76402069,41.56872663
461,461,-87.73756402,41.57305202
462,462,-87.73148614,41.56953764
463,463,-87.81943668,41.55304707
464,464,-87.81085614,41.55331741
465,465,-87.78225434,41.55385808
466,466,-87.76294812,41.55439876
467,467,-87.75401006,41.56061651
468,468,-87.73470384,41.55493943
469,469,-87.82801722,41.53114977
470,470,-87.79154992,41.54628864
471,471,-87.78153929,41.53953022
472,472,-87.77188619,41.53628617
473,473,-87.75257997,41.53277179
474,474,-87.7307711,41.53006842
475,475,-87.81907916,41.5168219
476,476,-87.79262249,41.51736257
477,477,-87.78082425,41.52493201
478,478,-87.77188619,41.53223111
479,479,-87.74971979,41.51547021
480,480,-87.7307711,41.51574055
481,481,-87.81872164,41.5095228
482,482,-87.80906853,41.50844145
483,483,-87.78976231,41.5030347
484,484,-87.76831096,41.50114234
485,485,-87.74936227,41.50141268
486,486,-87.73041357,41.50141268
487,487,-87.81836411,41.50249403
488,488,-87.8054933,41.48816616
489,489,-87.78690213,41.48654414
490,490,-87.76831096,41.48681448
491,491,-87.74936227,41.48708481
492,492,-87.71432506,41.50141268
493,493,-87.80513578,41.47221627
494,494,-87.76723839,41.47221627
495,495,-87.74864722,41.47248661
496,496,-87.71825781,41.48357043
497,497,-87.73434632,41.45815874
498,498,-87.72934101,41.46572818
499,499,-87.80477826,41.43626143
500,500,-87.78596185,41.45682598
501,501,-87.74970191,41.45702333
502,502,-87.73899411,41.45085964
503,503,-87.72934101,41.44626391
504,504,-87.78546489,41.43555856
505,505,-87.76688087,41.43653177
506,506,-87.73863659,41.43680211
507,507,-87.71003479,41.43680211
508,508,-87.82336943,41.4149048
509,509,-87.80442073,41.4149048
510,510,-87.78547204,41.4149048
511,511,-87.76652335,41.4149048
512,512,-87.73827907,41.41517514
513,513,-87.71003479,41.42247424
514,514,-87.82050925,41.40057693
515,515,-87.80120303,41.40057693
516,516,-87.78225434,41.40057693
517,517,-87.75257997,41.40084727
518,518,-87.74256934,41.40057693
519,519,-87.72219056,41.40868705
520,520,-87.9166828,42.05884783
521,521,-87.89487393,42.05884783
522,522,-87.88522082,42.05884783
523,523,-87.8626969,42.05884783
524,524,-87.84732344,42.05857749
525,525,-87.81228623,42.0658766
526,526,-87.91525271,42.04776401
527,527,-87.89451641,42.04803435
528,528,-87.88522082,42.04830468
529,529,-87.85804911,42.05317075
530,530,-87.84231812,42.04451996
531,531,-87.82837474,42.05587412
532,532,-87.9134651,42.03803187
533,533,-87.89487393,42.03722086
534,534,-87.88522082,42.0374912
535,535,-87.86627213,42.0374912
536,536,-87.84482078,42.03722086
537,537,-87.82837474,42.04181659
538,538,-87.91239253,42.02992176
539,539,-87.89487393,42.02667771
540,540,-87.88522082,42.02667771
541,541,-87.85697654,42.02640738
542,542,-87.83695528,42.02640738
543,543,-87.81872164,42.02289299
544,544,-87.90595713,42.00802445
545,545,-87.87091992,42.00856513
546,546,-87.85769159,41.99856265
547,547,-87.83624024,42.00153636
548,548,-87.82873227,42.01586423
549,549,-87.87592524,41.99423726
550,550,-87.85661902,41.99423726
551,551,-87.84303317,41.99423726
552,552,-87.81943668,41.99072288
553,553,-87.94421204,41.98207209
554,554,-87.93277132,41.975584
555,555,-87.90524208,41.97531366
556,556,-87.89773411,41.98747883
557,557,-87.87628276,41.97855771
558,558,-87.85125618,41.98234242
559,559,-87.94635717,41.97179928
560,560,-87.9213306,41.96450017
561,561,-87.91203501,41.96558152
562,562,-87.89558898,41.96504085
563,563,-87.87628276,41.96558152
564,564,-87.84339069,41.96882557
565,565,-87.94278195,41.952335
566,566,-87.92883857,41.95287568
567,567,-87.91775537,41.95909343
568,568,-87.89487393,41.952335
569,569,-87.87664028,41.94773927
570,570,-87.85054114,41.94827995
571,571,-87.94278195,41.93097837
572,572,-87.92883857,41.94449523
573,573,-87.91203501,41.94638759
574,574,-87.89094118,41.94611725
575,575,-87.87664028,41.94044017
576,576,-87.84410573,41.94125118
577,577,-87.94242442,41.92421994
578,578,-87.92848105,41.92232758
579,579,-87.91918546,41.92070556
580,580,-87.89058366,41.928275
581,581,-87.87235001,41.93368174
582,582,-87.84446326,41.92043522
583,583,-87.92587471,41.91297122
584,584,-87.93527397,41.90259297
585,585,-87.91918546,41.91989455
586,586,-87.89487393,41.91421747
587,587,-87.88200312,41.91097342
588,588,-87.85840663,41.91610983
589,589,-87.90774474,41.88907612
590,590,-87.89630402,41.88907612
591,591,-87.87199249,41.88988713
592,592,-87.86055177,41.89745657
593,593,-87.94492708,41.88123634
594,594,-87.91918546,41.88042533
595,595,-87.90559961,41.87934398
596,596,-87.89129871,41.87691095
597,597,-87.87199249,41.88231769
598,598,-87.8530438,41.8831287
599,599,-87.95350762,41.86447544
600,600,-87.93813415,41.8685305
601,601,-87.91918546,41.86393476
602,602,-87.88522082,41.86069072
603,603,-87.87163497,41.86826016
604,604,-87.85125618,41.86880083
605,605,-87.95386514,41.8547433
606,606,-87.93813415,41.85420263
607,607,-87.90559246,41.85328348
608,608,-87.89987925,41.85852802
609,609,-87.87127744,41.85203993
610,610,-87.85089866,41.84906622
611,611,-87.95386514,41.83014262
612,612,-87.93741911,41.84501117
613,613,-87.91811289,41.83122397
614,614,-87.88772348,41.83176465
615,615,-87.87091992,41.83987476
616,616,-87.85983672,41.83230532
617,617,-87.93706159,41.83095364
618,618,-87.93705801,41.82457368
619,619,-87.91775537,41.8212215
620,620,-87.89844916,41.8190588
621,621,-87.87449515,41.81797745
622,622,-87.84946857,41.82230285
623,623,-87.93670406,41.81311139
624,624,-87.91775537,41.81284105
625,625,-87.89809163,41.80635296
626,626,-87.88665091,41.81230037
627,627,-87.86948983,41.80716397
628,628,-87.85018362,41.81284105
629,629,-87.93634654,41.80175723
630,630,-87.9356315,41.78715902
631,631,-87.9166828,41.78797003
632,632,-87.89737659,41.78851071
633,633,-87.87807037,41.78905138
634,634,-87.85054114,41.80067588
635,635,-87.93527397,41.77985992
636,636,-87.91596776,41.78040059
637,637,-87.90130934,41.7739125
638,638,-87.88700843,41.77418284
639,639,-87.86770222,41.77472351
640,640,-87.85840663,41.77499385
641,641,-87.93384388,41.75850329
642,642,-87.93491645,41.77283115
643,643,-87.90810226,41.7593143
644,644,-87.88665091,41.76688374
645,645,-87.8769978,41.76715407
646,646,-87.85804911,41.76796509
647,647,-87.95100496,41.74282373
648,648,-87.92276069,41.74471609
649,649,-87.91489519,41.75904396
650,650,-87.87914294,41.76012531
651,651,-87.86376947,41.75336688
652,652,-87.85489934,41.75504297
653,653,-87.95028992,41.72903654
654,654,-87.92240316,41.72984755
655,655,-87.90309695,41.73065856
656,656,-87.88557834,41.74228306
657,657,-87.86877479,41.74012036
658,658,-87.85554645,41.73173991
659,659,-87.9309837,41.71524935
660,660,-87.92168812,41.71551968
661,661,-87.90273943,41.71849339
662,662,-87.89344384,41.72335946
663,663,-87.85912168,41.72714418
664,664,-87.84446326,41.71741204
665,665,-87.94957487,41.71470867
666,666,-87.92991114,41.7047062
667,667,-87.90202438,41.70416552
668,668,-87.8927288,41.70849092
669,669,-87.87664028,41.71660103
670,670,-87.84911105,41.70308418
671,671,-87.94850231,41.69713676
672,672,-87.92025803,41.69578507
673,673,-87.90130934,41.69443339
674,674,-87.89201375,41.69497406
675,675,-87.85483141,41.69389271
676,676,-87.85447389,41.68848597
677,677,-87.94778726,41.67172507
678,678,-87.91990051,41.68253855
679,679,-87.90452704,41.68389024
680,680,-87.87664028,41.67361743
681,681,-87.87270753,41.67361743
682,682,-87.85375884,41.67388777
683,683,-87.94742974,41.6646963
684,684,-87.91918546,41.66523698
685,685,-87.89844916,41.66523698
686,686,-87.88629339,41.65901922
687,687,-87.87199249,41.65928956
688,688,-87.85340132,41.6595599
689,689,-87.93134123,41.64333967
690,690,-87.88593587,41.64442102
691,691,-87.87127744,41.64469136
692,692,-87.85232875,41.64523203
693,693,-87.87091992,41.63036349
694,694,-87.85161371,41.63090416
695,695,-87.94492708,41.6071145
696,696,-87.88021551,41.62306439
697,697,-87.85125618,41.6165763
698,698,-87.92597839,41.5933273
699,699,-87.88736596,41.57981045
700,700,-87.84982609,41.59494933
701,701,-87.92419078,41.55791314
702,702,-87.89637195,41.55845381
703,703,-87.88216043,41.55931619
704,704,-87.85232875,41.55953516
705,705,-87.89707984,41.54420434
706,706,-87.88130238,41.54463688
707,707,-87.92347573,41.52925741
708,708,-87.89558898,41.54034123
709,709,-87.85697654,41.53060909
710,710,-87.92276069,41.50357538
711,711,-87.88414825,41.50141268
712,712,-87.84625087,41.50925246
713,713,-88.0182192,42.06614693
714,714,-88.01786167,42.05911817
715,715,-87.99319262,42.071013
716,716,-87.9706687,42.06398424
717,717,-87.95028992,42.05965884
718,718,-87.93241379,42.05965884
719,719,-88.02822983,42.04235727
720,720,-88.01285636,42.05317075
721,721,-87.99390767,42.0447903
722,722,-87.98032181,42.05884783
723,723,-87.96137312,42.0447903
724,724,-87.93241379,42.04451996
725,725,-88.02751478,42.03046243
726,726,-88.01285636,42.03289547
727,727,-87.99891298,42.03046243
728,728,-87.97031118,42.03046243
729,729,-87.96101559,42.03046243
730,730,-87.94242442,42.0301921
731,731,-88.03645284,42.01451254
732,732,-88.01321388,42.023704
733,733,-87.98782978,42.01613457
734,734,-87.97996429,42.02316333
735,735,-87.96101559,42.01613457
736,736,-87.92597839,42.01586423
737,737,-88.02393956,42.0091058
738,738,-88.00892361,42.00207704
739,739,-87.99355014,42.0091058
740,740,-87.97031118,42.0091058
741,741,-87.94362212,42.00175533
742,742,-87.92842384,42.00786766
743,743,-88.03681037,41.99585928
744,744,-88.01214131,41.98747883
745,745,-87.98925987,41.9945076
746,746,-87.97031118,41.9945076
747,747,-87.96089404,41.99369929
748,748,-87.94179161,41.99701362
749,749,-88.04968118,41.98126108
750,750,-88.03323514,41.97801703
751,751,-88.01249884,41.97936872
752,752,-88.00248821,41.97990939
753,753,-87.9928351,41.98017973
754,754,-87.97317136,41.98017973
755,755,-88.04968118,41.95503838
756,756,-88.01500149,41.96558152
757,757,-88.007136,41.96260781
758,758,-87.98032181,41.96855523
759,759,-87.96459082,41.96909591
760,760,-88.01893424,41.94990197
761,761,-88.00213068,41.94395455
762,762,-87.98318199,41.95341635
763,763,-87.9642333,41.95179433
764,764,-88.03538028,41.92503095
765,765,-88.02286699,41.93962916
766,766,-88.00213068,41.93422242
767,767,-87.97746163,41.93260039
768,768,-87.97352888,41.94233253
769,769,-88.0214369,41.928275
770,770,-88.01142627,41.928275
771,771,-87.98210942,41.92449028
772,772,-87.97352888,41.92449028
773,773,-88.13012374,42.06614693
774,774,-88.09329892,42.05695547
775,775,-88.06544077,42.06755269
776,776,-88.04610595,42.05911817
777,777,-88.06526201,42.05798275
778,778,-88.04748956,42.05357085
779,779,-88.12547595,42.03803187
780,780,-88.10795735,42.03046243
781,781,-88.07971307,42.0426276
782,782,-88.06505465,42.03478783
783,783,-88.05111127,42.0353285
784,784,-88.10044937,42.02694805
785,785,-88.08400334,42.02478535
786,786,-88.06505465,42.02748872
787,787,-88.05575906,42.02316333
788,788,-88.12190073,42.00505074
789,789,-88.10795735,42.00478041
790,790,-88.07470775,42.0164049
791,791,-88.07470775,42.00721344
792,792,-88.03645284,42.00369906
793,793,-88.10795735,41.99937366
794,794,-88.08436086,41.9923449
795,795,-88.07470775,41.98910085
796,796,-88.04860861,41.99829232
797,797,-88.17195388,41.98153141
798,798,-88.12869365,41.98423478
799,799,-88.10992372,41.97756827
800,800,-88.07613784,41.97909838
801,801,-88.06362456,41.9850458
802,802,-88.12839691,41.97090716
803,803,-88.11007746,41.97049625
804,804,-88.09043874,41.9712586
805,805,-88.06576969,41.97179928
806,806,-88.15907592,41.95997473
807,807,-88.14790691,41.9615562
808,808,-88.13226888,41.96341883
809,809,-88.10974496,41.96152647
810,810,-88.09043874,41.96206714
811,811,-88.06612721,41.96504085
812,812,-88.15819284,41.94588206
813,813,-88.15693793,41.93962916
814,814,-88.13012374,41.94800961
815,815,-88.10974496,41.94882062
816,816,-88.09079627,41.94963163
817,817,-88.07649537,41.94990197
818,818,-88.15787107,41.92540943
819,819,-88.14799987,41.92557163
820,820,-88.13012374,41.93935882
821,821,-88.10974496,41.92719365
822,822,-88.09079627,41.92070556
